index	R_nought_1	R_nought_2	tr_11	tr_22	tr_12	tr_21	removal_rate	sampling_proba	infectious_time	tree_size	proportion_t22_t11	fraction_1
329	2.81	5.867	0.669	1.396	0.005	0	0.238	1	4.201	487	2.088	1
330	2.03	3.22	0.223	0.354	0.005	0	0.11	1	9.072	462	1.586	1
331	1.124	3.14	0.139	0.389	0.005	0	0.124	1	8.046	483	2.794	1
332	4.675	9.163	3.703	7.257	0.005	0	0.792	1	1.263	461	1.96	1
333	3.851	10.213	0.789	2.094	0.005	0	0.205	1	4.878	497	2.652	1
334	2.403	5.693	0.396	0.939	0.005	0	0.165	1	6.06	497	2.369	1
335	3.359	6.12	1.404	2.558	0.005	0	0.418	1	2.393	478	1.822	1
336	4.767	8.585	0.839	1.511	0.005	0	0.176	1	5.697	499	1.801	1
337	1.391	3.931	0.722	2.04	0.005	0	0.519	1	1.928	483	2.826	1
338	2.706	4.947	0.322	0.589	0.005	0	0.119	1	8.375	490	1.828	1
339	3.407	7.437	1.1	2.402	0.005	0	0.323	1	3.093	461	2.183	1
340	2.75	4.557	0.897	1.486	0.005	0	0.326	1	3.07	468	1.657	1
341	4.4	6.745	0.832	1.275	0.005	0	0.189	1	5.285	463	1.533	1
342	4.115	6.452	1.358	2.129	0.005	0	0.33	1	3.033	463	1.568	1
343	3.33	5.231	2.005	3.149	0.005	0	0.602	1	1.66	492	1.571	1
344	1.347	2.047	0.35	0.532	0.005	0	0.26	1	3.852	499	1.52	1
345	1.235	2.617	0.127	0.27	0.005	0	0.103	1	9.678	473	2.119	1
346	4.493	10.145	1.465	3.307	0.005	0	0.326	1	3.072	454	2.258	1
347	4.41	10.355	3.987	9.361	0.005	0	0.904	1	1.106	478	2.348	1
348	4.931	11.588	0.542	1.275	0.005	0	0.11	1	9.131	475	2.35	1
349	2.72	4.776	0.849	1.49	0.005	0	0.312	1	3.209	469	1.756	1
350	4.548	7.841	0.65	1.121	0.005	0	0.143	1	6.985	473	1.724	1
351	3.92	8.197	0.588	1.23	0.005	0	0.15	1	6.652	470	2.091	1
352	3.207	9.48	2.123	6.276	0.005	0	0.662	1	1.511	473	2.956	1
353	2.085	4.95	1.766	4.193	0.005	0	0.847	1	1.181	468	2.374	1
354	4.184	9.849	0.87	2.049	0.005	0	0.208	1	4.811	486	2.354	1
355	4.655	11.856	2.323	5.916	0.005	0	0.499	1	2.004	462	2.547	1
356	1.847	3.393	0.345	0.634	0.005	0	0.187	1	5.361	479	1.837	1
357	4.627	8.717	0.666	1.255	0.005	0	0.144	1	6.968	476	1.884	1
358	3.801	10.472	0.551	1.518	0.005	0	0.145	1	6.876	488	2.755	1
359	1.953	5.002	0.531	1.361	0.005	0	0.272	1	3.683	471	2.561	1
360	1.859	3.134	0.342	0.577	0.005	0	0.184	1	5.425	481	1.686	1
361	2.105	3.755	1.128	2.013	0.005	0	0.536	1	1.866	471	1.784	1
362	2.617	4.909	0.625	1.173	0.005	0	0.239	1	4.179	469	1.876	1
363	2.878	5.566	1.994	3.857	0.005	0	0.693	1	1.444	475	1.934	1
364	4.888	8.554	2.771	4.85	0.005	0	0.567	1	1.763	484	1.75	1
365	1.102	2.34	0.134	0.285	0.005	0	0.122	1	8.226	493	2.123	1
366	1.181	1.953	0.894	1.478	0.005	0	0.757	1	1.321	476	1.654	1
367	4.497	12.052	0.76	2.037	0.005	0	0.169	1	5.902	463	2.68	1
368	4.802	7.808	1.402	2.28	0.005	0	0.292	1	3.422	486	1.626	1
369	2.502	5.632	0.603	1.357	0.005	0	0.241	1	4.152	462	2.251	1
370	2.28	6.826	0.458	1.372	0.005	0	0.201	1	4.978	489	2.994	1
371	2.168	5.077	1.593	3.732	0.005	0	0.735	1	1.361	485	2.342	1
372	2.504	4.036	0.563	0.908	0.005	0	0.225	1	4.436	479	1.612	1
373	1.627	4.752	0.486	1.421	0.005	0	0.299	1	3.348	498	2.921	1
374	2.062	3.796	0.272	0.501	0.005	0	0.132	1	7.599	497	1.841	1
375	4.626	8.762	0.49	0.929	0.005	0	0.106	1	9.448	499	1.894	1
376	2.98	6.487	0.372	0.811	0.005	0	0.125	1	7.979	491	2.177	1
377	1.487	3.872	0.248	0.647	0.005	0	0.167	1	5.989	460	2.604	1
378	4.298	11.755	1.332	3.644	0.005	0	0.31	1	3.231	479	2.735	1
379	2.353	6.977	1.245	3.691	0.005	0	0.529	1	1.892	487	2.965	1
380	1.931	5.61	0.871	2.53	0.005	0	0.451	1	2.215	492	2.905	1
381	2.181	5.511	0.532	1.345	0.005	0	0.244	1	4.097	455	2.527	1
382	4.415	10.751	0.446	1.086	0.005	0	0.101	1	9.871	471	2.435	1
383	2.389	4.1	0.306	0.525	0.005	0	0.128	1	7.838	489	1.716	1
384	1.066	2.462	0.139	0.32	0.005	0	0.13	1	7.714	468	2.31	1
385	4.436	9.076	0.985	2.015	0.005	0	0.222	1	4.511	487	2.046	1
386	3.338	9.186	0.371	1.02	0.005	0	0.111	1	9.038	494	2.752	1
387	2.89	6.719	1.118	2.6	0.005	0	0.387	1	2.582	494	2.325	1
388	4.982	8.016	0.543	0.874	0.005	0	0.109	1	9.176	494	1.609	1
389	4.863	13.043	0.725	1.943	0.005	0	0.149	1	6.693	485	2.682	1
390	1.323	2.59	0.168	0.329	0.005	0	0.127	1	7.845	484	1.958	1
391	4.232	11.812	0.457	1.276	0.005	0	0.108	1	9.233	474	2.791	1
392	2.917	6.067	0.767	1.596	0.005	0	0.263	1	3.796	486	2.08	1
393	1.627	4.723	0.483	1.403	0.005	0	0.297	1	3.362	459	2.903	1
394	2.257	6.105	0.262	0.708	0.005	0	0.116	1	8.637	481	2.705	1
395	3.197	7.67	0.38	0.913	0.005	0	0.119	1	8.423	485	2.399	1
396	1.44	3.617	0.475	1.194	0.005	0	0.33	1	3.029	455	2.512	1
397	3.158	8.722	0.489	1.352	0.005	0	0.155	1	6.46	483	2.762	1
398	1.355	2.511	0.439	0.814	0.005	0	0.324	1	3.09	460	1.853	1
399	3.588	7.685	0.416	0.891	0.005	0	0.116	1	8.617	455	2.142	1
400	3.764	6.293	0.486	0.812	0.005	0	0.129	1	7.782	456	1.672	1
401	1.88	3.514	0.286	0.534	0.005	0	0.152	1	6.574	478	1.869	1
402	1.917	2.952	0.441	0.679	0.005	0	0.23	1	4.348	450	1.54	1
403	1.021	2.009	0.374	0.735	0.005	0	0.366	1	2.733	453	1.968	1
404	3.334	8.255	0.547	1.354	0.005	0	0.164	1	6.092	468	2.476	1
405	1.686	3.927	0.314	0.73	0.005	0	0.186	1	5.381	499	2.329	1
406	3.32	7.36	0.478	1.06	0.005	0	0.144	1	6.953	477	2.217	1
407	1.953	4.961	0.643	1.632	0.005	0	0.329	1	3.039	454	2.54	1
408	3.209	8.908	0.43	1.194	0.005	0	0.134	1	7.471	498	2.776	1
409	3.549	10.601	0.639	1.908	0.005	0	0.18	1	5.545	494	2.987	1
410	1.621	3.717	0.303	0.695	0.005	0	0.187	1	5.344	477	2.293	1
411	2.806	7.164	0.976	2.493	0.005	0	0.348	1	2.876	461	2.553	1
412	4.026	6.075	0.519	0.784	0.005	0	0.129	1	7.732	473	1.509	1
413	3.236	6.064	0.647	1.213	0.005	0	0.2	1	4.991	457	1.874	1
414	3.53	7.787	1.045	2.305	0.005	0	0.296	1	3.383	473	2.206	1
415	3.008	5.363	0.511	0.912	0.005	0	0.17	1	5.894	462	1.783	1
416	4.988	9.647	1.087	2.103	0.005	0	0.218	1	4.583	494	1.934	1
417	2.018	5.786	0.722	2.071	0.005	0	0.358	1	2.79	486	2.867	1
418	4.777	9.946	2.666	5.55	0.005	0	0.558	1	1.793	493	2.082	1
419	3.23	5.953	0.378	0.697	0.005	0	0.117	1	8.556	477	1.843	1
420	4.307	12.288	2.838	8.098	0.005	0	0.659	1	1.517	487	2.853	1
421	1.317	3.292	0.169	0.421	0.005	0	0.128	1	7.841	492	2.5	1
422	4.215	12.358	0.969	2.842	0.005	0	0.23	1	4.343	457	2.932	1
423	1.328	3.317	0.222	0.554	0.005	0	0.167	1	5.974	469	2.498	1
424	1.935	4.671	0.399	0.962	0.005	0	0.206	1	4.865	457	2.414	1
425	1.806	4.58	0.58	1.47	0.005	0	0.321	1	3.117	493	2.536	1
426	4.713	7.974	0.745	1.26	0.005	0	0.158	1	6.326	483	1.692	1
427	1.081	2.71	0.142	0.355	0.005	0	0.131	1	7.605	468	2.507	1
428	2.979	5.568	0.78	1.459	0.005	0	0.262	1	3.814	457	1.869	1
429	3.248	8.887	0.627	1.715	0.005	0	0.193	1	5.189	455	2.736	1
430	4.647	9.266	0.711	1.418	0.005	0	0.153	1	6.546	496	1.994	1
431	3.541	7.489	0.712	1.505	0.005	0	0.201	1	4.982	483	2.115	1
432	1.174	3.365	0.321	0.919	0.005	0	0.273	1	3.66	477	2.866	1
433	3.798	6.996	0.437	0.805	0.005	0	0.115	1	8.7	470	1.842	1
434	2.162	4.147	0.342	0.655	0.005	0	0.158	1	6.34	479	1.918	1
435	4.341	6.911	0.599	0.954	0.005	0	0.138	1	7.239	458	1.592	1
436	4.655	11.056	1.192	2.83	0.005	0	0.256	1	3.91	499	2.375	1
437	2.855	4.385	0.34	0.522	0.005	0	0.119	1	8.397	467	1.536	1
438	1.28	3.377	0.404	1.067	0.005	0	0.316	1	3.16	469	2.638	1
439	1.903	4.792	0.778	1.96	0.005	0	0.409	1	2.444	451	2.518	1
440	4.541	10.199	0.549	1.234	0.005	0	0.121	1	8.232	477	2.246	1
441	1.841	5.282	0.309	0.887	0.005	0	0.168	1	5.94	453	2.869	1
442	2.843	6.934	0.29	0.707	0.005	0	0.102	1	9.792	478	2.439	1
443	1.914	4.502	0.22	0.518	0.005	0	0.115	1	8.679	463	2.352	1
444	1.467	4.272	1.036	3.016	0.005	0	0.706	1	1.416	483	2.912	1
445	1.794	3.507	0.21	0.41	0.005	0	0.117	1	8.544	471	1.955	1
446	1.404	3.139	0.87	1.946	0.005	0	0.62	1	1.612	455	2.236	1
447	4.971	12.442	0.935	2.339	0.005	0	0.188	1	5.326	462	2.503	1
448	1.965	4.182	0.263	0.56	0.005	0	0.134	1	7.48	455	2.128	1
449	1.282	2.086	1.086	1.767	0.005	0	0.847	1	1.18	468	1.627	1
450	2.784	6.083	1.807	3.948	0.005	0	0.649	1	1.541	459	2.185	1
451	3.808	10.43	0.666	1.825	0.005	0	0.175	1	5.717	495	2.739	1
452	4.164	11.468	1.087	2.993	0.005	0	0.261	1	3.837	482	2.754	1
453	2.611	6.112	0.809	1.895	0.005	0	0.31	1	3.226	463	2.341	1
454	2.027	4.729	1.048	2.445	0.005	0	0.517	1	1.933	455	2.333	1
455	4.931	10.271	1.031	2.147	0.005	0	0.209	1	4.781	470	2.083	1
456	5.0	13.335	1.01	2.694	0.005	0	0.202	1	4.941	492	2.667	1
457	2.098	4.332	0.287	0.593	0.005	0	0.137	1	7.287	461	2.065	1
458	1.953	4.886	0.246	0.616	0.005	0	0.126	1	7.951	498	2.502	1
459	2.779	6.464	0.478	1.112	0.005	0	0.172	1	5.825	496	2.326	1
460	1.59	2.748	0.243	0.42	0.005	0	0.153	1	6.538	491	1.728	1
461	2.311	3.963	0.513	0.88	0.005	0	0.222	1	4.508	450	1.715	1
462	2.141	3.689	0.291	0.502	0.005	0	0.136	1	7.357	452	1.723	1
463	1.679	5.027	0.193	0.578	0.005	0	0.115	1	8.724	458	2.994	1
464	1.115	2.998	1.041	2.8	0.005	0	0.934	1	1.071	490	2.689	1
465	1.531	4.131	0.554	1.495	0.005	0	0.362	1	2.76	493	2.698	1
466	1.948	4.946	0.438	1.113	0.005	0	0.225	1	4.453	495	2.539	1
467	3.253	6.565	0.335	0.676	0.005	0	0.103	1	9.729	480	2.018	1
468	2.247	4.393	1.164	2.276	0.005	0	0.518	1	1.931	492	1.955	1
469	1.356	3.642	0.495	1.329	0.005	0	0.365	1	2.736	474	2.686	1
470	3.129	5.332	2.203	3.754	0.005	0	0.704	1	1.42	468	1.704	1
471	4.366	10.657	0.603	1.471	0.005	0	0.138	1	7.223	473	2.441	1
472	4.673	8.622	0.738	1.362	0.005	0	0.158	1	6.339	499	1.845	1
473	4.084	7.029	0.421	0.724	0.005	0	0.103	1	9.718	462	1.721	1
474	1.092	2.6	0.141	0.335	0.005	0	0.129	1	7.768	457	2.381	1
475	2.589	4.655	0.782	1.406	0.005	0	0.302	1	3.306	496	1.798	1
476	4.427	12.803	0.452	1.306	0.005	0	0.102	1	9.851	482	2.892	1
477	4.583	10.889	0.724	1.72	0.005	0	0.158	1	6.34	476	2.376	1
478	1.669	4.655	0.247	0.689	0.005	0	0.148	1	6.751	480	2.789	1
479	1.044	2.383	0.241	0.55	0.005	0	0.231	1	4.322	489	2.283	1
480	4.928	9.856	0.557	1.114	0.005	0	0.113	1	8.814	478	2.0	1
481	2.713	6.921	0.415	1.059	0.005	0	0.153	1	6.525	474	2.551	1
482	4.222	12.155	0.671	1.933	0.005	0	0.159	1	6.293	495	2.879	1
483	4.194	10.54	0.604	1.518	0.005	0	0.144	1	6.957	477	2.513	1
484	4.009	10.375	3.42	8.85	0.005	0	0.853	1	1.172	480	2.588	1
485	3.058	8.718	2.489	7.096	0.005	0	0.814	1	1.229	476	2.851	1
486	1.03	1.985	0.107	0.206	0.005	0	0.104	1	9.641	478	1.927	1
487	3.186	8.194	0.577	1.483	0.005	0	0.181	1	5.523	476	2.572	1
488	3.789	11.083	2.19	6.406	0.005	0	0.578	1	1.731	465	2.925	1
489	1.173	2.992	0.187	0.476	0.005	0	0.159	1	6.301	469	2.551	1
490	1.445	3.121	0.212	0.459	0.005	0	0.147	1	6.78	454	2.16	1
491	1.396	4.134	0.162	0.48	0.005	0	0.116	1	8.613	486	2.961	1
492	1.906	4.277	0.28	0.629	0.005	0	0.147	1	6.799	458	2.244	1
493	4.175	10.099	1.136	2.747	0.005	0	0.272	1	3.674	452	2.419	1
494	3.203	7.274	0.423	0.96	0.005	0	0.132	1	7.59	452	2.271	1
495	3.127	6.648	1.87	3.976	0.005	0	0.598	1	1.672	489	2.126	1
496	4.48	8.844	1.371	2.706	0.005	0	0.306	1	3.263	482	1.974	1
497	3.208	7.18	0.363	0.811	0.005	0	0.113	1	8.88	494	2.238	1
498	4.303	11.833	0.77	2.118	0.005	0	0.179	1	5.596	489	2.75	1
499	2.983	7.947	0.606	1.613	0.005	0	0.203	1	4.916	494	2.664	1
500	3.126	7.424	0.525	1.247	0.005	0	0.168	1	5.942	450	2.375	1
501	2.78	8.081	0.322	0.937	0.005	0	0.116	1	8.64	483	2.907	1
502	3.624	6.411	0.699	1.237	0.005	0	0.193	1	5.185	494	1.769	1
503	1.362	2.543	0.143	0.267	0.005	0	0.105	1	9.484	482	1.867	1
504	2.877	7.707	0.406	1.087	0.005	0	0.141	1	7.082	461	2.679	1
505	3.674	6.448	0.375	0.658	0.005	0	0.102	1	9.758	486	1.755	1
506	4.062	11.101	0.719	1.965	0.005	0	0.177	1	5.663	490	2.733	1
507	1.401	3.375	0.217	0.523	0.005	0	0.155	1	6.456	493	2.409	1
508	2.292	6.113	0.513	1.369	0.005	0	0.224	1	4.457	484	2.667	1
509	3.309	9.02	0.46	1.254	0.005	0	0.139	1	7.194	455	2.726	1
510	1.207	3.322	0.865	2.382	0.005	0	0.717	1	1.394	488	2.752	1
511	4.547	11.181	0.496	1.219	0.005	0	0.109	1	9.134	476	2.459	1
512	3.243	5.594	0.603	1.04	0.005	0	0.186	1	5.362	466	1.725	1
513	4.298	10.779	0.559	1.401	0.005	0	0.13	1	7.686	451	2.508	1
514	3.077	8.48	0.338	0.933	0.005	0	0.11	1	9.06	468	2.756	1
515	2.588	4.648	0.626	1.125	0.005	0	0.242	1	4.129	467	1.796	1
516	3.181	7.911	0.372	0.926	0.005	0	0.117	1	8.548	450	2.487	1
517	4.846	12.682	1.352	3.538	0.005	0	0.279	1	3.587	469	2.617	1
518	2.223	3.592	0.233	0.377	0.005	0	0.105	1	9.505	485	1.616	1
519	1.714	3.479	0.571	1.159	0.005	0	0.333	1	3.0	488	2.03	1
520	4.228	10.972	0.567	1.47	0.005	0	0.134	1	7.442	497	2.595	1
521	1.972	5.593	0.203	0.576	0.005	0	0.103	1	9.709	486	2.836	1
522	3.454	8.252	0.418	0.998	0.005	0	0.121	1	8.245	451	2.389	1
523	4.34	8.333	1.81	3.475	0.005	0	0.417	1	2.397	477	1.92	1
524	2.28	5.135	1.268	2.855	0.005	0	0.556	1	1.798	499	2.252	1
525	1.455	4.272	0.196	0.577	0.005	0	0.135	1	7.402	497	2.936	1
526	3.954	10.458	1.325	3.503	0.005	0	0.335	1	2.987	479	2.645	1
527	3.698	11.061	0.396	1.184	0.005	0	0.107	1	9.361	488	2.991	1
528	1.025	2.715	0.189	0.5	0.005	0	0.184	1	5.449	469	2.649	1
529	3.734	10.496	1.426	4.009	0.005	0	0.382	1	2.616	497	2.811	1
530	3.574	6.758	0.372	0.703	0.005	0	0.104	1	9.632	496	1.891	1
531	2.106	5.644	0.314	0.841	0.005	0	0.149	1	6.714	450	2.68	1
532	2.331	5.606	0.797	1.917	0.005	0	0.342	1	2.926	490	2.405	1
533	3.039	7.932	0.322	0.841	0.005	0	0.106	1	9.419	459	2.61	1
534	2.734	5.227	0.798	1.526	0.005	0	0.292	1	3.422	497	1.912	1
535	1.753	3.692	0.245	0.517	0.005	0	0.14	1	7.143	461	2.106	1
536	3.878	6.531	0.582	0.98	0.005	0	0.15	1	6.653	489	1.684	1
537	4.796	12.709	2.192	5.808	0.005	0	0.457	1	2.187	483	2.65	1
538	1.339	3.092	0.165	0.38	0.005	0	0.123	1	8.153	451	2.309	1
539	4.289	11.572	0.575	1.551	0.005	0	0.134	1	7.437	495	2.698	1
540	4.559	12.214	0.661	1.771	0.005	0	0.145	1	6.913	453	2.679	1
541	2.339	6.657	0.276	0.786	0.005	0	0.118	1	8.49	478	2.846	1
542	4.075	11.373	0.774	2.161	0.005	0	0.19	1	5.267	456	2.791	1
543	1.743	4.6	1.443	3.809	0.005	0	0.828	1	1.208	456	2.639	1
544	2.985	5.812	0.573	1.116	0.005	0	0.192	1	5.204	463	1.947	1
545	2.85	4.469	0.362	0.568	0.005	0	0.127	1	7.868	489	1.568	1
546	2.359	3.991	0.252	0.427	0.005	0	0.107	1	9.376	450	1.692	1
547	3.152	5.333	0.706	1.195	0.005	0	0.224	1	4.469	463	1.692	1
548	3.838	11.069	1.067	3.077	0.005	0	0.278	1	3.597	453	2.884	1
549	3.715	7.051	0.732	1.389	0.005	0	0.197	1	5.075	499	1.898	1
550	2.305	6.15	1.194	3.186	0.005	0	0.518	1	1.929	465	2.668	1
551	1.52	2.888	0.161	0.306	0.005	0	0.106	1	9.447	464	1.9	1
552	1.427	2.176	0.168	0.257	0.005	0	0.118	1	8.475	488	1.525	1
553	3.339	5.573	0.768	1.282	0.005	0	0.23	1	4.355	480	1.669	1
554	2.327	6.52	0.354	0.991	0.005	0	0.152	1	6.573	493	2.802	1
555	2.368	5.33	0.282	0.634	0.005	0	0.119	1	8.427	471	2.251	1
556	1.15	2.259	0.151	0.296	0.005	0	0.131	1	7.622	458	1.964	1
557	2.473	5.849	0.621	1.468	0.005	0	0.251	1	3.977	474	2.365	1
558	4.064	7.006	0.447	0.771	0.005	0	0.11	1	9.064	461	1.724	1
559	2.625	7.725	0.541	1.591	0.005	0	0.206	1	4.865	470	2.943	1
560	3.324	8.489	0.376	0.959	0.005	0	0.113	1	8.837	485	2.554	1
561	4.44	11.051	0.488	1.216	0.005	0	0.11	1	9.058	492	2.489	1
562	3.413	9.01	0.918	2.424	0.005	0	0.269	1	3.724	459	2.64	1
563	1.032	2.942	0.287	0.818	0.005	0	0.278	1	3.594	490	2.851	1
564	2.486	6.901	0.649	1.801	0.005	0	0.261	1	3.835	479	2.776	1
565	1.894	5.538	0.22	0.642	0.005	0	0.116	1	8.658	492	2.924	1
566	3.799	10.109	0.463	1.233	0.005	0	0.122	1	8.173	469	2.661	1
567	1.156	2.833	0.625	1.533	0.005	0	0.541	1	1.848	464	2.451	1
568	1.571	3.898	0.448	1.111	0.005	0	0.285	1	3.512	466	2.481	1
569	1.198	1.985	0.186	0.308	0.005	0	0.155	1	6.454	466	1.657	1
570	4.844	7.61	0.615	0.966	0.005	0	0.127	1	7.855	480	1.571	1
571	3.572	7.976	3.097	6.915	0.005	0	0.867	1	1.153	480	2.233	1
572	1.666	4.625	0.295	0.819	0.005	0	0.177	1	5.661	481	2.776	1
573	4.596	8.374	0.965	1.759	0.005	0	0.21	1	4.76	480	1.822	1
574	1.72	2.982	0.251	0.435	0.005	0	0.146	1	6.868	499	1.734	1
575	1.404	3.392	0.191	0.461	0.005	0	0.136	1	7.343	472	2.416	1
576	3.432	5.721	3.181	5.303	0.005	0	0.927	1	1.079	473	1.667	1
577	2.268	3.62	1.009	1.611	0.005	0	0.445	1	2.245	482	1.596	1
578	1.894	3.966	1.453	3.042	0.005	0	0.767	1	1.303	461	2.094	1
579	1.18	3.154	0.164	0.438	0.005	0	0.139	1	7.186	491	2.673	1
580	1.379	3.944	0.434	1.242	0.005	0	0.315	1	3.172	486	2.86	1
581	3.625	8.704	1.628	3.908	0.005	0	0.449	1	2.229	497	2.401	1
582	3.246	9.232	1.451	4.127	0.005	0	0.447	1	2.235	495	2.844	1
583	4.923	12.347	0.591	1.482	0.005	0	0.12	1	8.316	470	2.508	1
584	1.486	3.739	0.15	0.378	0.005	0	0.101	1	9.902	487	2.516	1
585	4.99	14.511	4.172	12.131	0.005	0	0.836	1	1.196	463	2.908	1
586	2.121	5.366	0.271	0.687	0.005	0	0.128	1	7.802	486	2.53	1
587	1.195	2.041	0.122	0.208	0.005	0	0.102	1	9.767	479	1.708	1
588	1.438	3.477	0.204	0.494	0.005	0	0.142	1	7.055	493	2.418	1
589	1.797	4.627	0.877	2.258	0.005	0	0.488	1	2.048	469	2.575	1
590	1.086	1.826	0.121	0.203	0.005	0	0.111	1	9.017	487	1.681	1
591	2.316	6.161	0.463	1.232	0.005	0	0.2	1	5.011	455	2.66	1
592	3.908	7.011	1.043	1.872	0.005	0	0.267	1	3.746	452	1.794	1
593	3.805	6.594	2.184	3.785	0.005	0	0.574	1	1.742	467	1.733	1
594	4.436	11.13	1.122	2.816	0.005	0	0.253	1	3.959	476	2.509	1
595	4.7	9.485	1.932	3.898	0.005	0	0.411	1	2.436	482	2.018	1
596	4.827	9.862	0.85	1.736	0.005	0	0.176	1	5.69	474	2.043	1
597	1.048	2.885	0.233	0.64	0.005	0	0.222	1	4.498	483	2.753	1
598	2.371	4.806	1.864	3.778	0.005	0	0.786	1	1.272	456	2.027	1
599	1.712	3.951	0.772	1.782	0.005	0	0.451	1	2.216	453	2.308	1
600	4.381	10.817	0.907	2.239	0.005	0	0.207	1	4.823	459	2.469	1
601	1.277	3.075	0.746	1.796	0.005	0	0.584	1	1.711	486	2.408	1
602	3.233	5.011	0.365	0.566	0.005	0	0.113	1	8.84	453	1.55	1
603	4.699	9.577	0.785	1.599	0.005	0	0.167	1	5.976	498	2.038	1
604	1.058	2.705	0.221	0.565	0.005	0	0.209	1	4.78	450	2.557	1
605	3.787	6.112	0.443	0.715	0.005	0	0.117	1	8.52	459	1.614	1
606	2.617	5.074	0.605	1.172	0.005	0	0.231	1	4.326	457	1.939	1
607	3.061	6.645	0.805	1.748	0.005	0	0.263	1	3.807	459	2.171	1
608	1.928	3.276	1.733	2.945	0.005	0	0.899	1	1.112	496	1.699	1
609	3.83	7.131	0.513	0.956	0.005	0	0.134	1	7.442	487	1.862	1
610	4.653	13.582	0.53	1.548	0.005	0	0.114	1	8.78	457	2.919	1
611	3.787	7.332	0.667	1.29	0.005	0	0.176	1	5.691	456	1.936	1
612	4.607	9.32	1.083	2.19	0.005	0	0.235	1	4.257	472	2.023	1
613	3.851	6.689	0.424	0.736	0.005	0	0.11	1	9.097	462	1.737	1
614	1.038	1.915	0.135	0.249	0.005	0	0.13	1	7.709	475	1.845	1
615	2.995	4.615	0.536	0.826	0.005	0	0.179	1	5.595	493	1.541	1
616	4.621	13.438	2.629	7.646	0.005	0	0.569	1	1.756	469	2.908	1
617	4.534	9.213	0.54	1.096	0.005	0	0.119	1	8.42	452	2.032	1
618	1.763	4.358	0.227	0.562	0.005	0	0.129	1	7.764	477	2.472	1
619	3.97	10.763	0.695	1.884	0.005	0	0.175	1	5.721	459	2.711	1
620	4.613	10.767	1.273	2.972	0.005	0	0.276	1	3.625	461	2.334	1
621	2.401	3.938	0.252	0.413	0.005	0	0.105	1	9.556	470	1.64	1
622	2.91	6.74	0.37	0.856	0.005	0	0.127	1	7.877	460	2.316	1
623	4.907	9.397	1.075	2.058	0.005	0	0.219	1	4.569	458	1.915	1
624	4.55	11.707	1.21	3.114	0.005	0	0.266	1	3.765	454	2.573	1
625	1.591	2.939	0.632	1.167	0.005	0	0.397	1	2.519	460	1.847	1
626	4.387	7.006	0.702	1.121	0.005	0	0.16	1	6.252	480	1.597	1
627	2.958	6.014	0.441	0.896	0.005	0	0.149	1	6.725	483	2.033	1
628	3.255	7.838	0.358	0.862	0.005	0	0.11	1	9.09	498	2.408	1
629	2.04	3.594	0.273	0.482	0.005	0	0.134	1	7.469	457	1.762	1
630	3.886	5.961	1.228	1.884	0.005	0	0.316	1	3.168	481	1.534	1
631	1.177	3.299	0.222	0.624	0.005	0	0.189	1	5.294	484	2.803	1
632	2.852	7.495	0.285	0.75	0.005	0	0.1	1	9.985	455	2.628	1
633	4.817	8.627	0.535	0.958	0.005	0	0.111	1	9.049	496	1.791	1
634	3.32	9.635	1.189	3.449	0.005	0	0.358	1	2.79	462	2.902	1
635	2.592	5.625	2.543	5.518	0.005	0	0.981	1	1.019	480	2.17	1
636	1.401	2.497	0.276	0.492	0.005	0	0.197	1	5.066	451	1.782	1
637	2.073	5.292	0.276	0.704	0.005	0	0.133	1	7.491	493	2.553	1
638	4.539	7.122	0.481	0.755	0.005	0	0.106	1	9.462	453	1.569	1
639	2.587	6.814	0.336	0.886	0.005	0	0.13	1	7.722	491	2.634	1
640	3.365	5.091	0.777	1.176	0.005	0	0.231	1	4.325	454	1.513	1
641	2.136	6.348	0.265	0.787	0.005	0	0.124	1	8.092	483	2.972	1
642	1.657	2.8	0.512	0.865	0.005	0	0.309	1	3.234	480	1.69	1
643	4.094	9.748	0.426	1.014	0.005	0	0.104	1	9.645	482	2.381	1
644	2.152	4.121	0.271	0.519	0.005	0	0.126	1	7.931	484	1.915	1
645	3.802	8.535	0.498	1.118	0.005	0	0.131	1	7.653	499	2.245	1
646	2.917	5.837	0.397	0.794	0.005	0	0.136	1	7.368	473	2.001	1
647	2.414	6.849	0.835	2.37	0.005	0	0.346	1	2.889	481	2.837	1
648	3.714	10.277	2.002	5.539	0.005	0	0.539	1	1.857	467	2.767	1
649	4.91	7.979	0.805	1.309	0.005	0	0.164	1	6.111	497	1.625	1
650	2.259	5.544	0.37	0.909	0.005	0	0.164	1	6.1	451	2.454	1
651	1.896	5.328	0.254	0.714	0.005	0	0.134	1	7.46	469	2.81	1
652	2.741	4.865	1.853	3.289	0.005	0	0.676	1	1.48	471	1.775	1
653	1.837	2.954	0.233	0.375	0.005	0	0.127	1	7.868	464	1.608	1
654	4.518	13.066	0.777	2.247	0.005	0	0.172	1	5.809	489	2.892	1
655	3.077	9.04	0.437	1.284	0.005	0	0.142	1	7.042	465	2.938	1
656	4.187	9.525	0.666	1.514	0.005	0	0.159	1	6.29	470	2.275	1
657	1.389	4.054	0.139	0.405	0.005	0	0.1	1	9.98	478	2.919	1
658	2.013	4.676	1.089	2.53	0.005	0	0.541	1	1.849	459	2.323	1
659	1.733	5.197	0.269	0.806	0.005	0	0.155	1	6.444	467	2.999	1
